,id,score,category,categoryID,name,address,postalcode,city,latitude,longitude,venue_name,venue_latitude,venue_longitude,n_cluster
65,55aa8bd6498e7e5b3fdc9e71,7.8,Restaurants,4bf58dd8d48988d1c4941735,Lotti's,Herengracht 255,1016 BJ,Amsterdam,52.37188,4.887441,Amnesia,52.37563070869537,4.888934404170686,10
66,5033e25be4b0e414aac29ad5,7.4,Gastropubs,4bf58dd8d48988d155941735,Majestic,Dam 3-7,1012JS,Amsterdam,52.37301228671484,4.893915811238517,Amnesia,52.37563070869537,4.888934404170686,10
67,4a26ffc0f964a520d8801fe3,8.5,Bars,4bf58dd8d48988d116941735,Café 't Papeneiland,Prinsengracht 2,1015 DV,Amsterdam,52.38044573821837,4.8880040645599365,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
68,4a270749f964a5207d8d1fe3,6.6,Hotels,4bf58dd8d48988d1fa931735,ibis Amsterdam Centre,Stationsplein 49,1012 AB,Amsterdam,52.37959760367555,4.897108064776148,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
69,4a26ffccf964a52012811fe3,8.0,Creperies,52e81612bcbc57f1066b79f2,The Pancake Bakery,Prinsengracht 191,1015 DS,Amsterdam,52.37759399999999,4.886235,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
70,4a26ffccf964a52011811fe3,9.1,Bars,4bf58dd8d48988d116941735,Bierproeflokaal In de Wildeman,Kolksteeg 3,1012 PT,Amsterdam,52.376221607108576,4.89513383418524,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
71,4a27079bf964a5205d8e1fe3,9.3,Cafés,4bf58dd8d48988d16d941735,Winkel 43,Noordermarkt 43,1015 NA,Amsterdam,52.37909,4.88622,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
72,51d532e9e4b098c3c66f49d9,9.1,Hotels,4bf58dd8d48988d1fa931735,art'otel,Prins Hendrikkade 33,1012 TM,Amsterdam,52.37764,4.89716,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
73,4b854be3f964a5202a5531e3,6.0,Fast Food Restaurants,4bf58dd8d48988d16e941735,McDonald's,Nieuwendijk 70,1012 MB,Amsterdam,52.377361,4.896390999999994,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
74,4af3e8e7f964a52099ef21e3,6.4,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,Station Amsterdam Centraal,1012 AB,Amsterdam,52.37911719700554,4.899273338649127,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
75,4bb887801261d13a92ace898,5.8,Fast Food Restaurants,4bf58dd8d48988d16e941735,McDonald's,Damrak 8,1012 LG,Amsterdam,52.376891099287676,4.897694885730743,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
76,55bcab58498e40dc86611d61,7.9,Vegetarian / Vegan Restaurants,4bf58dd8d48988d1d3941735,EXKi,De Ruiterkade 48,1012 AA,Amsterdam,52.38012820199767,4.900088066696967,Green House Coffeeshop,52.38027114629138,4.892073712894659,10
77,5b3f7c743b4e00002c6a81d6,8.9,Hotels,4bf58dd8d48988d1fa931735,Soho House Amsterdam,Spuistraat 210,1012 VT,Amsterdam,52.37206542660903,4.889217007892203,Coffeeshop New Times,52.370536374030266,4.889128370321583,10
78,5b918a0460d11b002c3228e1,8.5,Italian Restaurants,4bf58dd8d48988d110941735,Cecconi’s,Spuistraat 210,1012 VT,Amsterdam,52.372066,4.888894,Coffeeshop New Times,52.370536374030266,4.889128370321583,10
79,5511af71498e0f789cd84af2,9.1,Seafood Restaurants,4bf58dd8d48988d1ce941735,The Seafood Bar,Spui 15,1012 WX,Amsterdam,52.36873,4.8906,Coffeeshop New Times,52.370536374030266,4.889128370321583,1
80,52af231b11d2d07f6e9bff9f,9.4,Dessert Shops,4bf58dd8d48988d1d0941735,Van Stapele Koekmakerij,Heisteeg 4,1012 WC,Amsterdam,52.368828483990036,4.888481257469415,Coffeeshop New Times,52.370536374030266,4.889128370321583,1
